Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/03/16,1085.0,3377.963348414043,222.15464342704718,766.6709839908422,5.0,-0.3049967238069966,1080.0,1021.0,1150.0,3264.0,3492.0,2020-03-16,1085.0,199.0,5.0
2020/03/17,1351.6558888155128,3494.788319549453,266.65588881551275,116.82497113540967,6.599301537719405,1.5993015377194046,1345.0565872777934,1280.0,1424.0,3379.0,3611.0,,,,
2020/03/18,1614.3157360059072,3834.97929440368,262.65984719039443,340.1909748542271,8.541882546839686,1.942581009120281,1605.7738534590676,1536.0,1694.0,3714.0,3957.0,,,,
2020/03/19,1898.6145325361779,4394.9030115342,284.2987965302707,559.9237171305203,10.839295837122219,2.297413290282533,1887.7752366990558,1814.0,1985.0,4265.0,4525.0,,,,
2020/03/20,2227.5695227866595,5182.492392773301,328.9549902504816,787.5893812391005,13.534913682181761,2.6956178450595427,2214.0346091044776,2136.0,2321.0,5042.0,5324.0,,,,
2020/03/21,2622.854734876271,6211.092334388562,395.2852120896114,1028.5999416152617,16.701377930720422,3.166464248538661,2606.1533569455505,2523.0,2724.0,6057.0,6366.0,,,,
2020/03/22,3105.142291238037,7491.796130934503,482.2875563617663,1280.7037965459403,20.439124223046097,3.7377462923256743,3084.703167014991,2996.0,3215.0,7323.0,7662.0,,,,
2020/03/23,3693.4307639311005,9024.132394175085,588.2884726930633,1532.3362632405824,24.874699646715104,4.4355754236690075,3668.5560642843852,3575.0,3813.0,8838.0,9211.0,,,,
2020/03/24,4403.323764273841,10785.939860292812,709.8930003427408,1761.807466117727,30.15750426684239,5.282804620127287,4373.1662600069985,4274.0,4534.0,10583.0,10990.0,,,,
2020/03/25,5244.411619390036,12724.87571704841,841.087855116195,1938.9358567555973,36.45364678315877,6.296142516316376,5207.957972606878,5103.0,5387.0,12504.0,12946.0,,,,
2020/03/26,6217.268271532533,14755.574294666338,972.8566521424964,2030.698577617928,43.936028086127735,7.482381302968967,6173.332243446405,6063.0,6372.0,14518.0,14994.0,,,,
